Network Drive,Mounted Path,File Or Folder,,,,
Ds418Play_TT,video/Movies/English/1080P,Assassination Nation (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Brexit The Uncivil War (2019) 720p HDRip x264-AAC -750MB.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,One Hour Photo (2002) + Extras (1080p BluRay x265 HEVC 10bit AAC 5.1 afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,The Bachelors (2017) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Welcome.Home.2018.1080p.BluRay.x264-RUSTED[rarbg],,,,
Ds418Play_TT,video/Movies/English/1080P,The Rider (2017) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The.Rider.2017.1080p.BluRay.x264-BRMP[rarbg],,,,
Ds418Play_TT,video/Movies/English/1080P,The Man Who Killed Don Quixote.2019.1080p.Bluray.X264-EVO[EtHD].mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Time.Freak.2018.BluRay.1080p.HEVC.DTS-HD.MA5.1-DTOne,,,,
Ds418Play_TT,video/Movies/English/1080P,Wildlife.2018.1080p.WEB-DL.10bit.x265.DD.5.1-FK99[UTR].mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Hector and the Search for Happiness (2014) (1080p BluRay x265 10bit Tigole).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Ashes.in.the.Snow.2018.1080p.WEB-DL.DD5.1.H264-CMRG[TGx],,,,
Ds418Play_TT,video/Movies/English/1080P,First Man (2018) IMAX (1080p BluRay x265 HEVC 10bit AAC 7.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Boy.Erased.2018.1080p.WEB-DL.DD5.1.H264-FGT,,,,
Ds418Play_TT,video/Movies/English/1080P,Pulp Fiction (1994) POL (1080p BluRay x265 HEVC 10bit AAC 5.1 Natty),,,,
Ds418Play_TT,video/Movies/English/1080P,Stree (2018) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Shoplifters (2018).720p.BluRay.x264.AAC,,,,
Ds418Play_TT,video/Movies/English/1080P,Robin And Marian (1976) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Breaker Morant (1980) Criterion + Extras (1080p BluRay x265 HEVC 10bit AAC 1.0 r00t),,,,
Ds418Play_TT,video/Movies/English/1080P,Rashomon.1950.Criterion.1080p.BluRay.x265.HEVC.EAC3-SARTRE,,,,
Ds418Play_TT,video/Movies/English/1080P,Christopher Robin (2018) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Pope Francis A Man Of His Word (2018) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Lizzie (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,The Fighter (2010) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Colette (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Galveston (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,First.Lady.2018.1080p.AMZN.WEBRip.DDP2.0.x264-CM,,,,
Ds418Play_TT,video/Movies/English/1080P,Western (2017) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Under The Tree (2017) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Spider-Man Homecoming AC3 5.1 ITA.ENG 1080p H265 sub ita.eng (2017) Sp33dy94-MIRCrew.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,The Last Emperor (1987) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,What Women Want (2000) (1080p BluRay x265 HEVC 10bit AAC 5.1 afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,Flubber (1997) (1080p WEBRip x265 HEVC 10bit EAC3 6.0 FreetheFish),,,,
Ds418Play_TT,video/Movies/English/1080P,The Last Emperor 1987 Criterion (1080p Bluray x265 HEVC 10bit AAC 2.0 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,We The Animals (2018) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The.Nutcracker.And.The.Four.Realms.2018.1080P.x265.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Step Up Revolution (2012) (1080p BluRay x265 HEVC 10bit AAC 7.1 Panda),,,,
Ds418Play_TT,video/Movies/English/1080P,Leave it to Beaver (1997) (1080p AMZN WEB-DL x265 HEVC 10bit EAC3 6.0 FreetheFish),,,,
Ds418Play_TT,video/Movies/English/1080P,A Real Vermeer (2016) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Days of Heaven (1978) Criterion + Extras (1080p BluRay x265 HEVC 10bit AAC 5.1 r00t),,,,
Ds418Play_TT,video/Movies/English/1080P,Interstate 60 (2002) 720P H265.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,City Slickers (1991) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,The Sisters Brothers (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,The Seagull (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Dracula Untold AC3 5.1 ITA.ENG 1080p H265 sub ita.eng (2014) Sp33dy94-MIRCrew.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Aquamen.2018.1080p.HC.HDRip.X264-EVO,,,,
Ds418Play_TT,video/Movies/English/1080P,The Tree Of Life (2011) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/1080P,The Predator 2018  (2160p x265 10bit S79 Joy).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Reign of the Supermen (2019) (1080p BluRay x265 HEVC 10bit AAC 5.1 YOGI),,,,
Ds418Play_TT,video/Movies/English/1080P,Venom.2018.4K.HDR.2160p.BDRip Ita Eng x265-NAHOM,,,,
Ds418Play_TT,video/Movies/English/1080P,Four More Shots Please (2019) - Season 01 S01 Complete - Hindi - WEBRip - 720p - HEVC - 10Bit - [SRI],,,,
Ds418Play_TT,video/Movies/English/1080P,Woman Walks Ahead (2017) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,The Kings Ring 2018.MULTi.1080p.Blu-ray.HEVCDTS-HDMA.5.1-DTOne.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Mortal.Engines.2018.1080p.WEB-DL.H264.AC3-EVO[TGx],,,,
Ds418Play_TT,video/Movies/English/1080P,At Eternity's Gate (2018) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Bohemian Rhapsody 2018  (2160p x265 10bit S93 Joy).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,When Harry Met Sally (1989) 30th Anniv (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Girl.2018.MULTi.1080p.Blu-ray.HEVC.DTS-HDMA.5.1-DTOne,,,,
Ds418Play_TT,video/Movies/English/1080P,Extinction AC3 5.1 ITA.ENG 1080p H265 sub ita (2018) Sp33dy94-MIRCrew.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Creed.II.2018.1080p.BluRay.DTS.X264-CMRG[EtHD],,,,
Ds418Play_TT,video/Movies/English/1080P,True.Romance.1993.1080p.BluRay.10bit.x265-HazMatt.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Sing (2016) 1080p 10bit BluRay [Hindi DD 5.1 - English AAC 5.1] x265 HEVC - MCUMoviesHome.Com,,,,
Ds418Play_TT,video/Movies/English/1080P,The Favourite (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Convoy.1978.1080P.x265.h3llg0d.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Creed (2015) 1080p 10bit BluRay [Hindi DD 2.0 - English DD 5.1] x265 HEVC - MCUMoviesHome.Com,,,,
Ds418Play_TT,video/Movies/English/1080P,Ralph Breaks the Internet.2018.1080p.WEB-DL.H264.AC3-EVO[EtHD],,,,
Ds418Play_TT,video/Movies/English/1080P,Agatha And the Truth of Murder 2018.Blu-ray.1080p.HEVC.PCM.5.1-DDR,,,,
Ds418Play_TT,video/Movies/English/1080P,BlacKkKlansman AC3 5.1 ITA.ENG 1080p H265 sub ita.eng (2018) Sp33dy94-MIRCrew.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Green.Book.2018.MULTi.1080p.Blu-ray.HEVC.Atmos.7.1-DDR,,,,
Ds418Play_TT,video/Movies/English/1080P,Mary.Poppins.Returns.2018.1080p.BRRip.x264-MkvCage.ws.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Blue Mountain State The Rise of Thadland (2016) (1080p BluRay x265 Panda).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Ralph Breaks the Internet 2018  (2160p x265 10bit S97 Joy).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Mary Queen of Scots 2018  (2160p x265 10bit FS85 Joy).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Spider-Man Into the Spider-Verse 2018  (1080p x265.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Spider-Man Into the Spider-Verse 2018  (1080p x265.jpg,,,,
Ds418Play_TT,video/Movies/English/1080P,Peterloo 2018.1080p.Blu-ray.HEVC.DTS-HDMA 5.1-DDR,,,,
Ds418Play_TT,video/Movies/English/1080P,Vice.2019.1080p.WEB-DL.H264.AC3-EVO[EtHD],,,,
Ds418Play_TT,video/Movies/English/1080P,Oklahoma.1955.Todd-AO.1080p.BluRay.x265.HEVC.EAC3-SARTRE,,,,
Ds418Play_TT,video/Movies/English/1080P,Shooter.2007.1080p.BluRay.x265.HEVC.10bit.5,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,Fantastic Beasts The Crimes of Grindelwald (2018) Extended ~ TombDoc,,,,
Ds418Play_TT,video/Movies/English/1080P,Dont.Breathe.2016.ITA.ENG.BDrip.1080p.x264-Fratposa.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,The.Golden.Compass.2007.1080p.BluRay.x265.HEVC.10bit.7,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,First Reformed (2017) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Over.The.Top.1987.1080p.BluRay.x265.HEVC.10bit.5,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,First.Reformed.2017.BluRay.1080p.DTS-HD.MA.5.1.x264-MTeam[EtHD],,,,
Ds418Play_TT,video/Movies/English/1080P,The.Old.Man.And.The.Gun.2018.1080p.BluRay.x264-Replica[rarbg],,,,
Ds418Play_TT,video/Movies/English/1080P,Wildlife (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,No Man's Land (2001) (1080p BluRay x265 HEVC 10bit AAC 2.0 afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,Bird.on.a.Wire.1990.1080p.BluRay.x265.HEVC.10bit,,,,
Ds418Play_TT,video/Movies/English/1080P,The Man Who Killed Hitler and Then the Bigfoot (2019) (1080p AMZN WEB-DL 10-bit x265 HEVC EAC3 6.0 Qman) [UTR],,,,
Ds418Play_TT,video/Movies/English/1080P,Aquaman.2018.BluRay.1080p.Atmos.TrueHD7.1.x265.10bit-CHD,,,,
Ds418Play_TT,video/Movies/English/1080P,the.mule.2018.1080p.web.dl.dd5.1.hevc.x265.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,The Old Man And The Gun 2018.Multi.Bluray.1080p.x265.DTS-HDMA.5.1-DTOne,,,,
Ds418Play_TT,video/Movies/English/1080P,Holy Motors (2012) (1080p BluRay x265 HEVC 10bit AAC 5.1 French afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,Stan & Ollie (2018) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Game.Of.Death.1978.1080p.BluRay.x265.HEVC.10bit.7,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,Baby Driver (2017) (1080p BluRay x265 10bit Tigole).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,The Whole Wide World (1996) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,12 Strong (2018) 720p 10bit BluRay HEVC x265 by Pritam.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Savages (2012) Unrated (1080p BluRay x265 HEVC 10bit AAC 5.1 afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,Sexy.Beast.2000.WS.1080p.BluRay.x265.HEVC.EAC3-SARTRE,,,,
Ds418Play_TT,video/Movies/English/1080P,How To Train Your Dragon The Hidden World (2019) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Incendies (2010) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The.Mist.2007.1080p.BluRay.x265.HEVC.10bit.5,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,Kodachrome (2017) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Hansel and Gretel Witch Hunters 2013  (1080p x265 q22 S91 Joy).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,on.the.basis.of.sex.2018.720p.bluray.hevc.x265.rmteam.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Byzantium (2012) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Brooklyn (2015) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,How I Live Now (2013) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,The.Professor.and.the.Madman.2019.1080p.WEB-DL.DD5.1.H264-FGT,,,,
Ds418Play_TT,video/Movies/English/1080P,Blaze.2018.Blu-ray.1080p.HEVC.DTS-HDMA.5.1-DDR,,,,
Ds418Play_TT,video/Movies/English/1080P,The Man Who Killed Hitler and Then The Bigfoot 2018.Blu-ray.1080p.HEVC.DTS-HDMA.5.1-DDR,,,,
Ds418Play_TT,video/Movies/English/1080P,Return.to.the.Blue.Lagoon.1991.1080p.WEB-Rip.x265.10bit.2ch(xxxpav69),,,,
Ds418Play_TT,video/Movies/English/1080P,Leon - The Professional (1994) Extended RM4K (1080p BluRay x265 HEVC 10bit AAC 7.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Blue.Lagoon.The.Awakening.2012.1080p.WEB-Rip.x265.10bit.5,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,The Field Guide to Evil (2018) (1080p AMZN WEB-DL 10bit x265 HEVC AC3 5.1 Qman) [UTR],,,,
Ds418Play_TT,video/Movies/English/1080P,The.Boy.Who.Harnessed.the.Wind.2019.1080p.WEB-DL.x264 - ExYuSubs,,,,
Ds418Play_TT,video/Movies/English/1080P,Perfect Sense (2011) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,I Spit On Your Grave - Deja vu 2019.Blu-ray.1080p.HEVC.DTS-HDMA.5.1-DDR,,,,
Ds418Play_TT,video/Movies/English/1080P,Eastern Promises (2007) (1080p BluRay x265 HEVC 10bit AAC 5.1 afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,It.Could.Happen.To.You.1994.2160P.Bluray.hevc.H3llg0d.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Escape.from.Sobibor.1987.1080p.BluRay.x265.HEVC.10bit.2ch(xxxpav69),,,,
Ds418Play_TT,video/Movies/English/1080P,Six Days Seven Nights (1998) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The Choice (2016) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Holes (2003) 15th Anniversary (1080p BluRay x265 HEVC 10bit AAC 5.1 FreetheFish),,,,
Ds418Play_TT,video/Movies/English/1080P,Night on Earth (1991) Criterion (1080p BluRay x265 HEVC 10bit AAC 2.0 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Apollo.11.2019.1080p.BluRay.x265.6CH.ReEnc-LUMI,,,,
Ds418Play_TT,video/Movies/English/1080P,Coco (2017) 2160p x265 10bit BluRay x265 HEVC [Org DD 5.1 Hindi + DD 5.1 Eng],,,,
Ds418Play_TT,video/Movies/English/1080P,Valerian and the City of a Thousand Planets 2017  (2160p x265 10bit).mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Geostorm.2017.ITA.ENG.1080p.BluRay.x264.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,The Man Who Invented Christmas.2017.1080p.WEB-DL.H264.AC3,,,,
Ds418Play_TT,video/Movies/English/1080P,Predestination (2014) (1080p BluRay x265 10bit AAC 5.1 afm72),,,,
Ds418Play_TT,video/Movies/English/1080P,My Name Is Nobody (1973) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The Wave (2015) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,Greta.2019.1080p.WEB-DL.H264.AC3-EVO[TGx],,,,
Ds418Play_TT,video/Movies/English/1080P,Adrift (2018) (1080p BluRay x265 HEVC 10bit AAC 7.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,Far from the Madding Crowd (2015) (1080p BluRay x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/1080P,The Kid (2019) AC3 5.1 ITA.ENG 1080p H265 sub ita Sp33dy94-MIRCrew.mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Stuck In Love (2012) [1080p x265 HEVC 10bit BD AAC 5.1] [Prof].mkv,,,,
Ds418Play_TT,video/Movies/English/1080P,Maria (2019) HDRip x264 HC ENG SUBS - SHADOW[TGx],,,,
Ds418Play_TT,video/Movies/English/1080P,The Hills Have Eyes II (2007) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The.Hills.Have.Eyes.2006.1080p.BluRay.x265.HEVC.10bit.5,1ch(xxxpav69),,,
Ds418Play_TT,video/Movies/English/1080P,Loving (2016) (1080p BluRay x265 HEVC 10bit AAC 5.1 Silence),,,,
Ds418Play_TT,video/Movies/English/1080P,Take Shelter (2011) (1080p BluRay x265 HEVC 10bit AAC 5.1 Silence),,,,
Ds418Play_TT,video/Movies/English/1080P,Rim Of The World (2019) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The Legend Of 5 Mile Cave (2019) [WEBRip] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The Queen's Corgi (2019) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P,The Reader (2008) (1080p BluRay x265 HEVC 10bit AAC 5.1 Silence),,,,
Ds418Play_TT,video/Movies/English/1080P,The.Wild.Bunch.1969.1080p.BluRay.x265.HEVC.AC3-SARTRE,,,,
Ds418Play_TT,video/Movies/English/1080P,The Sweetheart (2018) [WEBRip] [1080p] [YTS.LT],,,,
Ds418Play_TT,video/Movies/English/1080P,North Country (2005) [1080p],,,,
Ds418Play_TT,video/Movies/English/1080P,Manchester by the Sea (2016) (1080p BluRay x265 HEVC 10bit AAC 5.1 Silence),,,,
Ds418Play_TT,video/Movies/English/1080P,Taxi Driver (1976) [BluRay] [1080p] [YTS.AM],,,,
Ds418Play_TT,video/Movies/English/1080P HD,Star Trek,,,,
Ds418Play_TT,video/Movies/English/1080P HD,The Abyss,,,,
Ds418Play_TT,video/Movies/English/1080P HD,The Fate of the Furious,,,,
Ds418Play_TT,video/Movies/English/1080P HD,The Hateful Eight,,,,
Ds418Play_TT,video/Movies/English/1080P HD,The Rock,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Watchmen,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Wonder Woman,,,,
Ds418Play_TT,video/Movies/English/1080P HD,X-Men Apocalypse,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Dawn of the planet of the apes,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Guardians of the Galaxy Vol 2,,,,
Ds418Play_TT,video/Movies/English/1080P HD,I Am Legend,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Life,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Life of Pi,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Mad Max Fury Road,,,,
Ds418Play_TT,video/Movies/English/1080P HD,San Andreas,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Thor Ragnarok 2017 BluRay 1080p DTS-HD MA7.1 x264-MTeam,,,,
Ds418Play_TT,video/Movies/English/1080P HD,Howards.End.1992.2160p.UHD.BluRay.X265-IAMABLE,,,,
Ds418Play_TT,video/Movies/English/1080P HD,.DS_Store,,,,
Ds418Play_TT,video/Movies/English/720P,Muhammad The Messenger Of God 2015 720p WEBRIP x265 HEVC 10bit PoOlLa.mkv,,,,
Ds418Play_TT,video/Movies/English/720P,Australia.Day.2017.720p.BluRay.x264-PFa[EtHD],,,,
Ds418Play_TT,video/Movies/English/720P,Get Out (2017) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Young Mr. Lincoln (1939) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Breathe (2017) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Free State Of Jones (2016) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Love Finds You In Charm (2015) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,The Von Trapp Family A Life Of Music (2015) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Miracles From Heaven (2016) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Becoming Jane (2007) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Red Army (2014) [1080p],,,,
Ds418Play_TT,video/Movies/English/720P,Away We Go 2009 (1080p Bluray x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/720P,Hope And Glory (1987) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Summer Of '42 (1971) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,1922 (2017) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Rio Bravo (1959) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Gifted (2017) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Voice From The Stone (2017) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Pollyanna (1960) [1080p],,,,
Ds418Play_TT,video/Movies/English/720P,Blue Sky (1994) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,Old Yeller (1957) [1080p],,,,
Ds418Play_TT,video/Movies/English/720P,Cars 3 (2017) [1080p] [YTS.AG],,,,
Ds418Play_TT,video/Movies/English/720P,500 Days of Summer 2009 (1080p Bluray x265 HEVC 10bit AAC 5.1 Tigole),,,,
Ds418Play_TT,video/Movies/English/720P,Legends.of.the.Fall.1994.Bluray.dd5.1.1080p.Hevc.x265-Bearfish,,,,
Ds418Play_TT,video/Movies/English/720P,Wonder 2017 1080p WEB-DL DD5 1 H264-CMRG,,,,
Ds418Play_TT,video/Movies/English/720P,Coco.2017.720p.WEBRip.x264.AAC2.0-SHITBOX,,,,
Ds418Play_TT,video/Movies/English/720P,Gantz O (2016) [1080p] [YTS.ME],,,,
Ds418Play_TT,video/Movies/English/720P,Accident Man (2018).H264.ita.eng.sub.ita.eng-MIRCrew,,,,
Ds418Play_TT,video/Movies/English/720P,The Wedding March 2016 Hallmark 720p HDTV X264 Solar,,,,
Ds418Play_TT,video/Movies/English/720P,Thor.Ragnarok.2017.1080p.BluRay.x265.HEVC.6CH-MRN,,,,
Ds418Play_TT,video/Movies/English/720P,The Death of Stalin 2017 1080p WEB-DL DD5.1 H264-CMRG[N1C],,,,
Ds418Play_TT,video/Movies/English/720P,Selfie from Hell 2018 1080p WEB-DL DD5.1 H264-CMRG[EtHD],,,,
Ds418Play_TT,video/Movies/English/720P,God.Of.War.2017.720p.BluRay.x264.DTS-MT,,,,
Ds418Play_TT,video/Movies/English/720P,Phantom Thread 2017 Movies DVDScr x264 AAC with Sample â˜»rDXâ˜»,,,,
Ds418Play_TT,video/Movies/English/720P,Three.Billboards.Outside.Ebbing.Missouri.2017.1080p.AMZN.WEB-DL.DD+5.1.H.264-SiGMA[EtHD],,,,
Ds418Play_TT,video/Movies/English/720P,iBoy (2017).720p.h264.ita.eng.sub.ita.eng-MIRCrew,,,,
Ds418Play_TT,video/Movies/English/720P,.DS_Store,,,,
Ds418Play_TT,video/Movies/English/720P,18+ The Heretics 2017 UNCENSORED Movies 720p BluRay x264 5.1 with Sample â˜»rDXâ˜»,,,,
Ds418Play_TT,video/Movies/English/720P,How to Train Your Husband (2017) 720p HDrip X264 Solar,,,,
Ds418Play_TT,video/Movies/English/720P,Ordinary People (1980) (1080p AMZN WEB-DL x265 HEVC 10bit AAC 2.0 Silence),,,,
Ds418Play_TT,video/Movies/English/720P,Pitch.Black.UNRATED.DC.2000.720p.BrRip.x265.HEVCBay.com.mkv,,,,
Ds418Play_TT,video/Movies/English/720P,The Haunting of Morella (1990) UNRATED 720p BluRay x264 Eng Subs [Dual Audio] [Hindi DD 2.0 - English 2.0],,,,
Ds418Play_TT,video/Movies/English/720P,A.I.Rising.2018.720p.WEBRip.2CH.x265.HEVC-PSA,,,,
Ds418Play_TT,video/Movies/English/720P,Far.from.the.Madding.Crowd.2015.720p.BrRip.x265.HEVCBay.com.mkv,,,,
Ds418Play_TT,video/Movies/English/720P,My.Dad.Wrote.a.Porno.2019.720p.WEBRip.800MB.x264-GalaxyRG[TGx],,,,
Ds418Play_TT,video/Movies/English/Divx,Star Wars The Last Jedi 2017 720p HDTC X264 -OurSuperPilaEncode[EtHD],,,,
Ds418Play_TT,video/Movies/English/Divx,Black Panther 2018 NEW PROPER HD-TS X264-CPG,,,,
Ds418Play_TT,video/Movies/English/Divx,.DS_Store,,,,
Ds418Play_TT,video/Movies/English/Divx,Jurassic World Fallen Kingdom 2018 1080p HEVC HDTC Omikron,,,,
Ds418Play_TT,video/Movies/English/Divx,The.Boat.Builder.2015.DVDRip.x264-SPOOKS[TGx],,,,
Ds418Play_TT,video/Movies/Malayalam,Mukhyan_(2017)_Malayalam_1080p_HD_AVC_MP4_2.3GB.mp4,,,,
Ds418Play_TT,video/Movies/Malayalam,Richie_(2017)[Malayalam_-_1080p_HD_-_5.1_-_x264_-_3GB.mkv,,,,
